市区町丁,総合計,凶悪犯計,凶悪犯強盗,凶悪犯その他,粗暴犯計,粗暴犯凶器準備集合,粗暴犯暴行,粗暴犯傷害,粗暴犯脅迫,粗暴犯恐喝,侵入窃盗計,侵入窃盗金庫破り,侵入窃盗学校荒し,侵入窃盗事務所荒し,侵入窃盗出店荒し,侵入窃盗空き巣,侵入窃盗忍込み,侵入窃盗居空き,侵入窃盗その他,非侵入窃盗計,非侵入窃盗自動車盗,非侵入窃盗オートバイ盗,非侵入窃盗自転車盗,非侵入窃盗車上ねらい,非侵入窃盗自販機ねらい,非侵入窃盗工事場ねらい,非侵入窃盗すり,非侵入窃盗ひったくり,非侵入窃盗置引き,非侵入窃盗万引き,非侵入窃盗その他,その他計,その他詐欺,その他占有離脱物横領,その他その他知能犯,その他賭博,その他その他刑法犯
板橋区高島平６丁目,22,1,1,0,2,0,0,2,0,0,3,0,0,0,0,0,0,0,3,15,0,0,6,0,0,1,0,0,0,3,5,1,0,0,0,0,1
板橋区高島平７丁目,35,0,0,0,7,0,5,1,1,0,1,0,0,0,0,1,0,0,0,22,0,1,9,1,0,0,1,0,1,4,5,5,1,0,0,0,4
板橋区高島平８丁目,64,2,0,2,10,0,5,2,3,0,1,0,0,0,0,0,1,0,0,40,0,1,28,2,0,0,0,0,0,2,7,11,1,1,1,0,8
板橋区高島平９丁目,60,0,0,0,7,0,3,2,2,0,1,0,0,0,0,1,0,0,0,42,0,3,21,2,0,0,0,0,0,9,7,10,0,2,0,0,8
板橋区新河岸１丁目,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,1,0,0,0,0,3,1,1,0,0,0,0
板橋区新河岸２丁目,25,0,0,0,5,0,2,2,1,0,0,0,0,0,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,0,9,7,3,0,1,0,3
板橋区新河岸３丁目,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
板橋区以下不詳,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
板橋区計,3420,34,12,22,249,0,150,72,25,2,102,3,0,2,11,33,4,1,48,2265,4,54,1193,65,2,16,8,3,6,365,549,770,266,75,13,0,416
練馬区旭丘１丁目,49,0,0,0,10,0,3,6,1,0,0,0,0,0,0,0,0,0,0,26,0,0,16,0,0,0,0,0,0,2,8,13,6,2,0,0,5
練馬区旭丘２丁目,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,6,5,0,0,0,1
練馬区小竹町１丁目,43,0,0,0,0,0,0,0,0,0,19,0,0,0,0,9,0,0,10,15,0,0,10,0,0,0,1,0,0,1,3,9,5,0,0,0,4
練馬区小竹町２丁目,18,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,1,2,10,3,0,0,0,7
練馬区栄町,25,1,1,0,5,0,2,2,0,1,0,0,0,0,0,0,0,0,0,11,0,0,6,0,0,0,0,0,0,2,3,8,3,1,0,0,4
練馬区関町北１丁目,17,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,3,0,0,11,0,0,7,0,0,0,0,0,0,0,4,2,0,0,0,0,2
練馬区関町北２丁目,31,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,20,0,0,11,0,0,0,0,0,0,1,8,8,2,1,0,0,5
練馬区関町北３丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,2,1,0,0,0,0,1
練馬区関町北４丁目,13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,9,3,1,0,0,5
練馬区関町北５丁目,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,2
練馬区羽沢１丁目,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
練馬区羽沢２丁目,14,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,8,0,0,5,1,0,0,0,0,0,0,2,4,1,1,0,0,2
練馬区羽沢３丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1
練馬区豊玉上１丁目,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,6,0,0,0,0,0,0,0,9,2,0,0,0,0,2
練馬区豊玉上２丁目,20,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,11,0,0,6,0,0,0,0,0,0,0,5,7,2,3,0,0,2
練馬区豊玉中１丁目,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,2,3,2,0,0,0,1
練馬区豊玉中２丁目,26,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,9,2,0,1,0,0,0,0,4,7,1,0,0,0,6
練馬区豊玉中３丁目,21,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,16,0,1,9,0,0,0,0,0,0,4,2,3,2,0,0,0,1
練馬区豊玉中４丁目,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,5,4,0,0,0,1
練馬区豊玉南１丁目,14,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,1,4,2,0,0,0,2
練馬区豊玉南２丁目,12,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,1,5,3,0,0,0,2
練馬区豊玉南３丁目,15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,0,0,0,0,1,0,4,2,1,0,0,1
練馬区豊玉北１丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0
練馬区豊玉北２丁目,10,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,4,1,1,0,0,2
練馬区豊玉北３丁目,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,4,1,0,0,0,3
練馬区豊玉北４丁目,17,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,10,0,0,5,1,0,0,0,0,0,1,3,5,3,1,0,0,1
練馬区豊玉北５丁目,71,0,0,0,17,0,14,1,1,1,0,0,0,0,0,0,0,0,0,40,0,1,26,1,0,0,0,0,0,0,12,14,2,1,0,0,11
練馬区豊玉北６丁目,43,0,0,0,1,0,1,0,0,0,4,0,0,0,4,0,0,0,0,25,0,1,13,1,0,0,0,0,0,6,4,13,4,2,1,0,6
練馬区中村１丁目,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,1,7,5,0,0,0,2
練馬区中村２丁目,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
練馬区中村３丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,1,1,3,2,0,0,0,1
練馬区中村南１丁目,12,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,7,0,0,7,0,0,0,0,0,0,0,0,3,2,0,0,0,1
練馬区中村南２丁目,14,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,3,2,2,1,0,0,0,1
練馬区中村南３丁目,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,1,0,0,0,0,1,0,2,2,2,0,0,0,0
練馬区中村北１丁目,14,0,0,0,4,0,1,1,2,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
練馬区中村北２丁目,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,0,0,8,0,0,1,0,0,0,0,0,1,0,0,0,0,1
練馬区中村北３丁目,27,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,14,2,0,0,0,0,0,2,2,5,4,0,0,0,1
練馬区中村北４丁目,20,0,0,0,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,1,0,0,0,0,0,0,2,8,5,1,0,0,2
練馬区桜台１丁目,36,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,8,0,0,0,0,0,0,8,4,12,7,2,0,0,3
練馬区桜台２丁目,14,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,1,3,5,5,0,0,0,0
練馬区桜台３丁目,21,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,7,0,0,0,0,0,0,1,4,7,5,0,0,0,2
練馬区桜台４丁目,15,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,5,3,1,0,1,0,1
練馬区桜台５丁目,15,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,2,7,4,0,0,0,3
練馬区桜台６丁目,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,1,4,2,0,0,0,2
練馬区練馬１丁目,112,1,0,1,14,0,10,4,0,0,0,0,0,0,0,0,0,0,0,77,0,2,47,3,0,0,0,0,0,19,6,20,4,2,0,0,14
練馬区練馬２丁目,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,0,0,0,0,0,0,1,1,3,1,0,0,0,2
練馬区練馬３丁目,16,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,0,2,5,2,0,0,0,3
練馬区練馬４丁目,29,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,21,0,0,14,2,0,0,0,0,0,1,4,6,3,0,0,0,3
練馬区向山１丁目,10,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,1,0,1,0,0,0,0,0,2,0,0,0,0,2
練馬区向山２丁目,10,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,1,3,2,1,0,0,0
練馬区向山３丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,1,0,0,0,0,0,0,1,2,2,0,0,0,0
練馬区向山４丁目,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2,3,0,0,0,0,0,0,0,0,6,4,0,0,0,2
練馬区貫井１丁目,41,0,0,0,3,0,0,2,1,0,3,0,0,0,0,0,0,0,3,26,0,0,21,0,0,0,0,0,0,3,2,9,4,1,1,0,3
練馬区貫井２丁目,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1,2,0,0,0,0,0,0,1,3,2,2,0,0,0,0
練馬区貫井３丁目,48,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,32,0,1,16,1,1,1,0,0,0,7,5,14,2,2,0,0,10
練馬区貫井４丁目,15,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9,0,1,4,0,0,0,0,0,0,0,4,3,1,0,0,0,2
練馬区貫井５丁目,14,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9,0,0,7,0,0,0,0,0,0,1,1,3,3,0,0,0,0
練馬区錦１丁目,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,4,0,0,0,0,0,0,1,4,6,1,0,0,0,5
練馬区錦２丁目,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,10,1,0,0,0,0,0,5,1,5,1,2,1,0,1
練馬区氷川台１丁目,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
練馬区氷川台２丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,3,1,0,0,0,0,0,0,3,1,1,0,0,0,0
練馬区氷川台３丁目,28,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,11,1,0,0,0,0,0,0,8,5,2,1,1,0,1
練馬区氷川台４丁目,22,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,13,0,0,0,0,0,0,0,2,5,2,0,0,0,3
練馬区平和台１丁目,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,5,1,0,0,0,0,0,0,1,7,4,0,0,0,3
練馬区平和台２丁目,25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,2,12,0,0,0,0,0,0,0,4,6,2,0,0,0,4
練馬区平和台３丁目,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,9,0,0,0,0,0,0,0,7,2,1,0,0,0,1
練馬区平和台４丁目,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,11,0,0,0,0,0,0,0,4,3,1,1,0,0,1
練馬区早宮１丁目,32,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,23,0,1,16,0,0,0,0,0,0,2,4,7,4,0,0,0,3
練馬区早宮２丁目,37,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,20,0,0,11,1,0,0,0,0,0,2,6,14,6,0,0,0,8
練馬区早宮３丁目,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,0,2,6,3,0,0,0,3
練馬区早宮４丁目,21,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,1,3,6,3,0,0,0,3
練馬区春日町１丁目,27,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,10,1,0,0,0,0,0,2,3,9,4,1,0,0,4
練馬区春日町２丁目,26,0,0,0,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,9,0,0,5,0,0,0,0,0,0,1,3,14,11,0,0,0,3
練馬区春日町３丁目,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,0,4,5,0,0,0,0,5
練馬区春日町４丁目,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,11,1,0,0,0,0,0,0,2,5,2,1,0,0,2
練馬区春日町５丁目,16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,9,1,0,0,0,0,0,1,3,1,1,0,0,0,0
練馬区春日町６丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,5,1,0,0,0,0,0,0,0,1,0,1,0,0,0
練馬区高松１丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,5,4,1,0,0,0
練馬区高松２丁目,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,5,0,0,0,0,0,0,0,0,2,1,0,0,0,1
練馬区高松３丁目,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,0,0,1,1,3,2,0,0,0,1
練馬区高松４丁目,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,6,0,0,0,0,0,0,0,2,2,0,0,0,0,2
練馬区高松５丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,0,1,1,1,1,0,0,0,0
練馬区高松６丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,3,1,1,0,0,0,0
練馬区北町１丁目,20,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,12,1,0,0,0,0,0,0,4,2,0,1,0,0,1
練馬区北町２丁目,49,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,35,0,0,29,0,0,0,0,0,0,0,6,11,1,2,0,0,8
練馬区北町３丁目,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,1,0,0,0,4
練馬区北町５丁目,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,1,0,0,0,0,0,1,0,3,0,1,0,0,2
練馬区北町６丁目,41,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,15,1,0,0,0,0,0,11,8,5,2,0,0,0,3
練馬区北町７丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
練馬区北町８丁目,20,0,0,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,1,0,0,0,2,4,5,1,1,0,0,3
練馬区田柄１丁目,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,11,0,0,0,0,0,0,0,0,5,1,1,0,0,3
練馬区田柄２丁目,35,0,0,0,3,0,0,1,1,1,1,0,0,0,0,1,0,0,0,22,0,0,11,0,0,0,0,0,0,6,5,9,2,1,0,0,6
練馬区田柄３丁目,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,15,0,0,0,0,0,0,6,2,5,0,0,0,0,5
練馬区田柄４丁目,11,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,2,3,0,0,0,0,0,0,1,1,2,1,0,0,0,1
練馬区田柄５丁目,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,9,0,0,0,0,0,0,3,2,6,4,0,0,0,2
練馬区光が丘１丁目,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,3,0,0,0,0,0,0,0,0,3,1,0,0,0,2
練馬区光が丘２丁目,99,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,84,0,3,40,2,0,0,0,0,0,0,39,14,2,3,0,0,9
練馬区光が丘３丁目,60,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,47,0,1,35,2,0,0,0,0,0,2,7,11,1,5,0,0,5
練馬区光が丘４丁目,18,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,14,0,1,10,1,0,0,0,0,0,0,2,1,0,1,0,0,0
練馬区光が丘５丁目,113,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,97,0,1,31,0,0,0,1,0,0,55,9,13,2,4,0,0,7
練馬区光が丘６丁目,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
練馬区光が丘７丁目,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,15,1,0,0,0,0,0,0,3,6,2,0,0,0,4
練馬区旭町１丁目,17,0,0,0,2,0,0,2,0,0,1,0,0,0,0,1,0,0,0,9,0,1,4,0,0,0,0,0,0,0,4,5,0,1,0,0,4
練馬区旭町２丁目,13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,8,0,0,0,0,0,0,0,1,2,0,0,0,0,2
練馬区旭町３丁目,21,0,0,0,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,0,4,7,3,0,0,0,4
練馬区土支田１丁目,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,3,4,2,0,0,0,2
練馬区土支田２丁目,16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,4,0,0,2,0,0,0,0,3,5,1,1,0,0,3
練馬区土支田３丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,6,0,0,0,0,0,0,0,0,3,0,0,0,0,3
練馬区土支田４丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
練馬区富士見台１丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1
練馬区富士見台２丁目,14,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,1,0,0,0,0,0,1,5,2,0,2,0,0,0
練馬区富士見台３丁目,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,4,0,0,0,0,0,0,0,2,4,2,1,0,0,1
練馬区富士見台４丁目,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0
練馬区南田中１丁目,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,2,1,0,0,0,1
練馬区南田中２丁目,13,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0
練馬区南田中３丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
練馬区南田中４丁目,12,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,3,4,2,0,0,0,2
練馬区南田中５丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0
練馬区高野台１丁目,34,0,0,0,5,0,3,2,0,0,0,0,0,0,0,0,0,0,0,25,0,0,8,0,0,2,0,0,0,6,9,4,1,1,0,0,2
練馬区高野台２丁目,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,3,1,2,0,0,0
練馬区高野台３丁目,12,0,0,0,4,0,2,2,0,0,1,0,0,0,0,0,0,0,1,4,0,0,3,0,0,0,0,0,0,0,1,3,1,0,0,0,2
練馬区高野台４丁目,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
練馬区高野台５丁目,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
練馬区谷原１丁目,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,6,0,0,1,0,0,0,1,1,1,0,0,0,0,1
練馬区谷原２丁目,10,0,0,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,2
練馬区谷原３丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
練馬区谷原４丁目,10,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,2
練馬区谷原５丁目,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,4,0,0,0,0,0,0,1,2,3,0,0,0,0,3
練馬区谷原６丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,1
練馬区三原台１丁目,15,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,1,3,0,0,0,0,0,0,1,3,5,2,1,0,0,2
練馬区三原台２丁目,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,2,1,0,1,0,0,0
練馬区三原台３丁目,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0,2
練馬区石神井町１丁目,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,8,2,1,0,0,5
練馬区石神井町２丁目,36,0,0,0,5,0,4,1,0,0,1,0,0,1,0,0,0,0,0,22,0,0,15,2,0,0,0,0,0,3,2,8,0,1,0,0,7
練馬区石神井町３丁目,88,0,0,0,13,0,12,1,0,0,0,0,0,0,0,0,0,0,0,62,0,0,47,0,0,0,0,0,0,1,14,13,4,1,0,0,8
練馬区石神井町４丁目,16,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12,0,0,11,0,0,0,0,0,0,1,0,2,1,0,0,0,1
練馬区石神井町５丁目,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,13,0,0,7,1,0,0,0,0,0,1,4,6,0,1,0,0,5
練馬区石神井町６丁目,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
練馬区石神井町７丁目,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,2,0,0,0,0,0,0,1,4,1,0,0,0,3
練馬区石神井町８丁目,15,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,10,0,0,9,0,0,0,0,0,0,0,1,3,1,0,0,0,2
練馬区石神井台１丁目,8,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,1,2
練馬区石神井台２丁目,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,0,0,4,0,0,0,0,0,0,1,4,2,2,0,0,0,0
練馬区石神井台３丁目,14,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,1,3,1,0,0,0,2
練馬区石神井台４丁目,17,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,11,0,1,1,0,0,0,0,0,0,3,6,4,1,0,0,0,3
練馬区石神井台５丁目,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,2,0,1,0,0,1
練馬区石神井台６丁目,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1
練馬区石神井台７丁目,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,1,2,1,0,0,0,1
練馬区石神井台８丁目,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
